measure,first,second
1.9127410558524076,ailleurs,assez
1.7724604474319001,ailleurs,trouve
1.6820333663039584,ailleurs,savez
1.612659663263294,ailleurs,vrai
1.4729001655729945,ailleurs,beaucoup
1.4404786878806135,ailleurs,chirac
1.3549029561745414,ailleurs,enfin
1.238844826710963,ailleurs,faut
0.9267072350164121,ailleurs,certain
0.7524226941953565,ailleurs,avons
0.7151010679896181,ailleurs,était
0.7131632637481289,ailleurs,autres
0.5492446874850678,ailleurs,crois
0.5400143614315311,ailleurs,avait
0.3931729731022564,ailleurs,suis
0.23102532225166428,ailleurs,politique
0.14769693865277134,ailleurs,gens
0.08684173326591704,ailleurs,pense
-0.03345250045179782,ailleurs,plus
-0.05564274008586523,ailleurs,faire
-0.12295065129089977,ailleurs,pays
-0.42741777611204057,ailleurs,bien
-0.494981059924676,ailleurs,dire
-0.6507509832926424,ailleurs,français
4.103673490456526,hein,veux
2.788800153103116,hein,voilà
1.9376635390175956,hein,faut
9.142610825894634,soient,claires
4.873807939601228,soient,gauche
2.069911337316036,soient,plus
6.643378199199365,succès,candidat
13.237329483147773,bachar,assad
8.176993819920302,solidarité,nationale
3.212743844869502,laquelle,était
5.938121464760496,jospin,chirac
3.0607407514244507,jospin,était
3.5611373112533613,sondages,français
3.5387405606946256,sondages,crois
7.9519272642855245,éducation,leurs
7.81442374053559,éducation,nationale
8.7454763868181,victimes,victimes
9.078669307801276,baisser,salaires
3.741208055181298,laisser,faire
8.956868005555798,rendu,public
14.559257578035139,aversion,viscérale
8.858817859894042,peuple,libyen
7.4665004371152826,peuple,souverain
5.30127018449825,peuple,français
5.081836586879961,peuple,libre
4.128630798358902,peuple,peuple
2.808288954363489,peuple,soit
0.670641153895513,peuple,plus
0.27667587823526674,peuple,bien
7.344938457234372,pèse,ensemble
10.419706225636343,libre,échange
9.589631227078657,libre,circulation
7.282202701886407,libre,entreprise
9.27385535917289,forces,ordre
6.356317519364861,forces,politiques
7.73708511655896,puisque,définition
5.76565426875573,puisque,père
4.398283203107198,puisque,sommes
4.017193035751696,puisque,rappelle
4.017193035751692,puisque,avais
3.966566962681725,puisque,avons
3.285389146701265,puisque,gouvernement
2.661317608940994,puisque,europe
2.133386053256217,puisque,suis
0.46479839748696605,puisque,bien
2.7993693948133043,exemple,voilà
9.948759985206841,créent,emploi
8.019452542933818,strictement,rien
6.051462937836442,porte,monnaie
2.614545516991649,porte,bien
7.075441800770879,extrême,gauche
3.090156364002368,agit,faire
2.2357805448847134,agit,dire
1.7183813279761928,agit,bien
7.330438887539257,payé,milliards
7.512133665921111,partout,partout
6.597084546925428,culture,française
8.477108536681268,réglera,problème
8.929900957955526,lourde,responsabilité
5.1514587278131625,national,monter
3.8144237405355916,national,arrive
3.784676397141542,national,revanche
3.007068818477988,national,rappelle
2.759141305034399,national,sera
2.538299335261353,national,veut
2.5290215216733447,national,aura
2.516743191894907,national,part
2.3993862412567495,national,aurait
2.2294612398144302,national,avait
1.8371438170356704,national,gens
1.820070303676733,national,contre
1.753727808848037,national,conséquent
1.4451899308698728,national,était
1.3549921218982952,national,beaucoup
1.188714897471126,national,front
1.1562122577837997,national,soit
0.9689336895912142,national,pense
0.7939067231950787,national,crois
0.6559943779311048,national,plus
0.4546741802132601,national,bien
0.29086178447857947,national,faut
0.18749794671074582,national,ailleurs
14.974295077313982,quartier,latin
8.419706225636343,coûte,cher
4.008510792651894,coûte,plus
8.292471037340237,petits,groupes
8.14457234222792,petits,enfants
10.704834402320753,candidature,arabe
9.845012060369015,ville,toulon
9.974295077313982,portugal,grèce
14.974295077313982,mantes,jolie
4.523656577134689,existe,entre
3.6194685019059936,existe,plus
9.524611435228245,nulle,part
8.075915981560978,quelques,semaines
7.32187687403583,quelques,centaines
6.923912888115929,quelques,jours
6.71780555036697,quelques,mois
5.409439905920671,quelques,années
3.7465645433483914,quelques,autres
3.5241721220119473,quelques,temps
3.342461206191926,quelques,millions
0.7775563578120206,quelques,plus
4.794201746823617,enfin,veux
4.25088694346095,enfin,écoutez
3.612594940333672,enfin,petit
3.352472129919777,enfin,sais
2.8185984011310836,enfin,sommes
2.4846422093666742,enfin,problème
1.7213011997761711,enfin,pense
1.016044465337302,enfin,plus
0.9613117326588743,enfin,crois
6.518967857009418,place,protectionnisme
5.738280885413895,place,conditions
6.83286013511368,classe,politique
6.660404301492038,gauche,exclusivement
5.660404301492036,gauche,extrême
3.9879789595205413,gauche,parti
3.7178897961527966,gauche,puis
3.591626023506624,gauche,gauche
2.977409717810355,gauche,pouvoir
2.4485160069460328,gauche,ailleurs
1.7918903775965696,gauche,crois
0.3006547411697085,gauche,bien
9.777897864510479,niveau,exigence
5.5036362032534285,niveau,économique
7.062071037402422,vaste,problème
6.774622732477617,gens,rentrent
6.359585233198775,gens,parlent
6.359585233198775,gens,riches
5.900153614561477,gens,sentent
5.704233404586217,gens,condamnés
5.526695219034028,gens,travaillent
5.315191113840319,gens,aient
5.013810396357041,gens,viennent
4.774622732477617,gens,banlieues
4.730228613119161,gens,savent
4.334050141091634,gens,veulent
4.251060776420603,gens,avaient
4.238569832237406,gens,disent
3.687159891227278,gens,jeunes
3.130766542702892,gens,peuvent
2.8465156509594003,gens,pouvoir
2.370900546426606,gens,pendant
1.8757694559345168,gens,gauche
1.814620800409532,gens,dont
1.1747098902904902,gens,aujourd
1.1489138894131514,gens,front
0.900153614561475,gens,beaucoup
0.5749503876412518,gens,gens
0.39380094853668624,gens,plus
0.3716107089026188,gens,faire
0.22222809421288758,gens,bien
7.555505443174031,jouer,rôle
8.214961670119319,venir,soutien
8.12185226572784,venir,soutenir
6.144572342227921,venir,chez
2.951927264285528,venir,france
5.979941640455122,voté,contre
7.088598703974585,activité,économique
7.038311570185137,disent,administration
5.686198030373667,électeurs,doivent
4.014685497696076,électeurs,front
3.7415410642174436,électeurs,gauche
2.0573115732576106,électeurs,français
12.559257578035139,bombe,atomique
13.559257578035133,kosciusko,morizet
6.961577434319244,autres,mouvements
5.961577434319244,autres,domaines
5.083749304313187,autres,candidats
4.639649339431884,autres,partis
4.507199043408233,autres,raisons
4.372269463322127,autres,pays
2.9250515582941325,autres,choses
2.362809134073057,autres,gens
1.1502644986929589,autres,bien
1.079561507349755,autres,pense
0.8087075970566637,autres,politique
0.7131632637481289,autres,ailleurs
0.08270121488032345,autres,dire
6.246752737034402,partie,population
3.951869465161268,partie,entre
3.0064384077006885,partie,gens
6.831337123471938,étais,invité
4.644338608670681,étais,contre
1.4505153395310089,étais,plus
6.652366982426617,banque,france
6.797706345590658,était,trompé
5.382668846311816,était,prévu
5.2127438448695,était,venu
4.747080272520689,était,faite
4.560667148289806,était,échec
4.060740751424451,était,villiers
3.7224182182864194,était,bonne
3.319659048786015,était,ministre
2.7102435043403172,était,premier
2.5901109261822928,était,première
2.2831331727609,était,homme
2.2831331727609,était,milliards
2.212743844869502,était,candidat
2.201339081597254,était,accord
2.1704330400115346,était,assez
2.073679807131949,était,déjà
1.5552127181977013,était,président
1.5070291846877346,était,pouvoir
1.1956703315105628,était,contre
0.6508649572613834,était,était
0.3931729731022564,était,ailleurs
0.2453117073259321,était,bien
0.13474133286823076,était,pays
-0.36072301701382514,était,plus
7.466500437115284,augmentation,impôts
10.035695621978126,etant,entendu
3.8360232771417593,revanche,faut
3.253385829366847,revanche,suis
9.877433538061391,dieu,merci
9.640394340760544,dieu,prête
5.939954622619453,dieu,sait
8.356317519364861,totalement,faux
4.864464423035187,totalement,contre
5.291300493632297,arriver,pouvoir
6.0942014102039614,delà,certain
8.4217540542852,perte,souveraineté
8.237329483147775,perte,indépendance
5.046187995795767,perte,pouvoir
12.65236698242662,circonstance,aggravante
5.205874419496817,responsable,politique
7.858817859894046,charge,fiscale
6.4665004371152826,charge,etat
8.740675400554279,revenu,impôt
8.301869735342482,revenu,travail
11.379348488020202,nord,calais
5.092416369713536,tiens,dire
4.677378870434694,tiens,voilà
6.979941640455124,contre,ententes
6.757549219118678,contre,intervention
6.65801354556776,contre,terrorisme
6.564904141176278,contre,discrimination
6.449426923756345,contre,corruption
5.195670331510561,contre,mariage
5.062403800647095,contre,insécurité
4.792314637279352,contre,socialistes
4.529280231445556,contre,chômage
4.219129304334549,contre,concurrence
3.52415779883297,contre,front
3.1054725225389817,contre,toute
2.81001663901281,contre,immigration
2.4016737923079763,contre,europe
0.9799416404551238,contre,france
8.986367909614556,décision,prise
3.884918163676783,semble,président
6.4054522419561,voter,socialiste
5.166940155256379,voter,candidat
4.652366982426619,voter,chirac
10.443780360615202,listes,électorales
9.067404481705463,mettrais,place
8.228564738284334,pouvoir,achat
5.876262994353455,pouvoir,socialo
5.586756377158471,pouvoir,relancer
5.402331806021044,pouvoir,résoudre
4.13929740018725,pouvoir,défendre
2.9800988053379953,pouvoir,mettre
2.865568393557215,pouvoir,faire
2.4687591677600196,pouvoir,enfin
0.9408032465481639,pouvoir,dire
11.514863458676686,neutralité,religieuse
6.272988615355356,neutralité,politique
13.974295077313982,goulot,étranglement
11.026762497208114,socialo,communistes
10.84876419523012,socialo,communiste
10.067404481705463,règle,générale
4.272988615355358,règle,politique
7.6705143291368785,vais,apprendre
7.642499952967279,vais,répondre
6.223055352165657,vais,donner
4.9677153381218595,vais,dire
4.5113157342876224,vais,mettre
3.65981972834064,vais,faire
5.412476788048453,gouvernements,gauche
3.7282472970886165,gouvernements,français
9.58579936548763,radio,télévision
6.705948022631464,déjà,nombreuses
6.635558694740064,déjà,condamnés
6.29091052335262,déjà,considérable
6.29091052335262,déjà,perdu
5.857951116076514,déjà,largement
