measure,first,second,third
12.473206847845574,veut,rien,dire
10.295950962468616,veut,dire,faut
20.529412544324767,techniques,pourrait,croire
22.601256999225328,supprimer,définitivement,aides
15.529776517935893,voix,élections,présidentielles
12.082788701988093,voix,front,national
21.662464909725664,réforme,code,nationalité
22.43202141072485,fallait,affranchir,moyen
22.54243420601889,savent,lire,écrire
23.48305565893996,compensation,dette,agricole
20.741016496915634,libération,train,anciens
23.360436372276006,furent,principes,objectifs
15.637565607995583,quelque,chose,important
13.87066272967527,quelque,chose,assez
13.519522492874327,jacques,chirac,sera
13.061027993491088,jacques,chirac,avait
18.849869211708448,forces,nationales,action
15.311409452133155,peuple,amour,patrie
21.56494160542846,belles,dents,pays
22.652272805142168,vigoureuse,contre,ennemi
22.720297164402723,devenu,restera,durant
18.274264444525535,ravagent,pays,paris
26.292862059991663,échange,gloire,immortelle
20.547454504056574,peines,prison,ferme
26.02982765415787,épargné,échange,gloire
14.654164208832757,postes,travail,faire
21.470860361969656,européennes,exportations,agricoles
15.136688671327544,élection,présidentielle,élection
14.17321454735266,élection,présidentielle,effet
21.930291980606953,aides,européennes,exportations
11.202841229789033,petit,pays,millions
23.16874074816247,rapprocher,salaires,manuels
22.29770061692804,arts,armes,lois
25.100216982049265,faibles,riches,puissants
19.759161526413877,pitié,royaume,france
23.80406552209532,nationales,action,vigoureuse
19.960949876531675,2009,sera,chargé
21.005699383264975,2007,2013,delà
17.711760510172194,temporaire,travail,immigration
11.273673322066045,nombre,électeurs,front
16.855170355071763,racisme,anti,français
20.062326896906757,dont,fallait,affranchir
9.908905902154263,dont,suis,président
17.40107835677335,européen,2009,sera
18.122102407070535,venant,tiers,monde
19.83223552141547,autant,dieu,prête
12.704960861118824,autant,plus,nécessaire
20.66107870251751,zone,libre,échange
17.248363582787242,élections,présidentielles,législatives
17.190648084930956,élections,législatives,juin
16.73954133094459,élections,européennes,juin
28.7782888871619,cachot,sordide,jugée
20.216173690335495,action,vigoureuse,contre
28.877824560712817,débarqué,normandie,écrasé
14.708638572880947,rendent,bien,compte
23.464750768450166,députation,paris,1957
22.623977075725413,rurale,équité,sociale
21.0857315012417,article,disposant,toute
23.360436372276006,nationalité,hérite,mérite
24.416345113426665,mère,arts,armes
9.849806680164725,fiscale,plus,plus
20.00535579445655,accomplir,plus,prodigieux
21.64580343817859,laxisme,judiciaire,moral
13.819754296154297,adhérents,front,national
13.454048655397045,celui,jacques,chirac
11.003509064985781,celui,front,national
24.530361373718314,oppression,pauvres,faibles
18.876831137926356,insécurité,chômage,fiscalisme
18.788894387317168,parlement,européen,2009
13.622982448381478,parlement,européen,suis
19.948918501580803,immigration,sauvage,incontrôlée
19.665125535580213,immigration,tiers,mondiste
17.711760510172194,immigration,temporaire,travail
16.691120744113157,immigration,étrangère,massive
15.488560548210298,immigration,insécurité,chômage
12.333468777947079,immigration,masse,france
24.790361719462478,pacte,stabilité,budgétaire
16.027622604360204,fête,travail,travailleurs
20.02314696386368,etats,unis,amérique
21.74854154376785,sera,épargné,échange
20.282877971419037,sera,chargé,adopter
16.794345233380977,sera,pire,jospin
21.37911779334208,culture,nationale,érigé
17.50776237808527,tour,passe,passe
16.933155277242413,tour,élection,présidentielle
15.982288722633399,tour,élections,présidentielles
10.410458516975282,intérêt,france,français
25.644889761744704,souffle,acte,prière
26.089922001321384,ultra,libéralisme,mondialisé
28.10021698204926,bourguignons,emprisonnée,rouen
15.645459849370162,financière,fiscale,plus
17.438397140233036,certes,parlement,européen
12.330369455415372,député,front,national
15.265671863506363,national,union,patriotique
15.153333546790886,national,conseil,régional
11.798031342907294,national,vive,france
9.937338896652587,national,veut,dire
9.135256121882229,national,front,national
18.900629832887926,pouvoir,achat,consommation
18.62645486944893,pouvoir,socialo,communistes
21.856249655118937,statut,juridique,social
19.825677049976253,statut,fonction,publique
25.92584607557576,couverture,maladie,universelle
14.44552191143055,chirac,sera,pire
11.715214680386289,chirac,président,république
15.048015127808707,grand,chef,guerre
12.965164697560056,grand,chef,politique
21.104410581105736,vents,concurrence,mondiale
25.392857849968383,candidature,arabe,députation
20.771261620267932,secrétaire,général,otan
17.941843975820532,secrétaire,parti,socialiste
19.041379649371446,chiffres,ministère,intérieur
12.393554273394596,dois,dire,suis
11.055307965565984,intérieur,front,national
13.139372230354457,route,front,national
15.099083717631729,beaucoup,pays,contrainte
12.584263105466679,beaucoup,hommes,politiques
12.573962527054704,beaucoup,autres,choses
10.654264155145562,beaucoup,autres,gens
20.232166128304105,géographie,histoire,religion
24.578616542325538,demain,rase,gratis
15.283230234890667,demain,voulu,faire
28.0413232929957,jugée,tribunal,ecclésiastique
23.39285784996838,lorraine,excusez,aller
21.564833590975457,syndicat,magistrature,syndicat
10.93773836918481,agit,front,national
19.1609642801363,parents,grands,parents
18.55652053418517,supprime,frontières,leurs
16.86104114043309,proclamé,france,jeanne
13.783228420129184,front,national,démontré
13.30014553342724,front,national,vive
12.925247425001611,front,national,serais
12.139372230354457,front,national,congrès
11.8524910825663,front,national,arrive
11.497826201266935,front,national,ayant
11.255751414068786,front,national,jean
11.139372230354454,front,national,assemblée
11.068982902463063,front,national,veut
10.963049457713996,front,national,conseil
10.823226488061103,front,national,aura
10.654882522438268,front,national,avait
10.653945403184217,front,national,sera
10.47034546484483,front,national,parti
10.003509064985781,front,national,celui
9.98017363550521,front,national,était
9.975873498071579,front,national,évidemment
9.755322423559296,front,national,dont
9.656007869641108,front,national,aujourd
9.57475017791748,front,national,soit
9.461300325241822,front,national,jamais
9.389071997686642,front,national,front
9.384484728190994,front,national,beaucoup
8.93773836918481,front,national,président
8.800805193353305,front,national,bien
8.780413404522125,front,national,autres
8.686513265640649,front,national,faut
8.568909299328418,front,national,gens
8.036714098990718,front,national,crois
6.595257828144984,front,national,plus
12.876337824520665,congrès,front,national
20.363603651354687,gagné,bataille,idées
21.01178206361598,insultes,plus,ignobles
14.07831887276609,malgré,millions,voix
17.221950486077045,candidat,présidence,république
16.42802301913516,candidat,élections,présidentielles
15.826348550715394,candidat,élection,présidentielle
10.690187787517374,candidat,peuple,français
13.259666464072172,représentants,front,national
22.45711239168768,moyen,oppression,pauvres
19.22606810009832,moyen,liberté,individuelle
18.106099298935664,préférence,nationale,embauche
15.739777084689848,préférence,nationale,emploi
24.012754140798926,écrire,monter,cheval
19.988211956536134,éducation,civique,morale
15.700480341181041,éducation,leurs,enfants
23.46278706143397,invasion,tiers,mondiste
26.7782888871619,sordide,jugée,tribunal
18.684211201489997,neutralité,politique,religieuse
28.626285793716853,assistances,irrésistiblement,catastrophe
28.65543213937637,normandie,écrasé,chevalerie
22.4952005341379,prodigieux,destin,histoire
17.120051365904146,ajouter,constitution,française
29.0413232929957,tribunal,ecclésiastique,présidé
18.758389329724196,sépare,jamais,patrie
22.70218590807611,charges,fiscales,sociales
22.871398291553383,bûcher,rouen,dernier
24.193326386440745,complice,forfaiture,quatre
22.589255062771887,présenter,candidature,arabe
12.580534662959206,dire,quelque,chose
11.150512787959656,dire,beaucoup,choses
10.683493662273456,dire,certain,nombre
9.742960851485737,dire,vérité,français
7.77200116470593,dire,front,national
16.333978541917915,frein,immigrés,plus
17.176479416973304,gagner,deuxième,tour
17.100235326981988,constitution,vème,république
16.925035383499004,constitution,française,article
15.892048259222452,constitution,européenne,2005
21.613717120213796,banque,centrale,européenne
21.92945732912814,aller,secours,libérer
13.901818190348141,aller,plus,loin
17.992036278949435,avons,places,prison
16.839490364426002,avons,supprimé,frontières
13.98293407184218,avons,perdu,millions
13.501401160776432,avons,millions,chômeurs
10.18801678382632,avons,plus,moyens
17.24726083273329,prospérité,solidarité,nationale
16.42083539309507,nation,père,mort
15.666924960453198,général,otan,dire
14.191444213618833,choix,temps,travail
14.928049134735328,1957,premier,faire
14.95934062367002,mandat,président,république
21.05339612529627,savoir,lire,écrire
27.368897951024202,600ème,anniversaire,naissance
27.760366979164637,rose,rose,bonnet
13.172730827300892,militants,front,national
20.14849862163105,rétablissement,peine,mort
17.399176807825693,démontrons,paris,plus
13.56610205775688,mois,plus,tard
19.61024361893781,concurrence,effet,bénéfique
13.536769105077429,indépendance,france,identité
20.36138582610487,salaires,manuels,salaires
20.053263530742537,salaires,travailleurs,manuels
13.954212715216983,salaires,travailleurs,français
17.212885286893794,mise,place,euro
27.263114716597606,peter,mandelson,commissaire
22.99889782762599,utile,votez,utile
25.327627478152337,brûlée,vive,1431
15.162199573579787,faut,dire,répéter
13.720606464309057,faut,faire,cesser
12.454038008060959,faut,bien,reconnaître
11.547489729464576,faut,dire,vérité
10.487204871996159,faut,bien,dire
10.474494317741463,faut,aller,plus
9.471578916469138,faut,abord,faire
17.622613290325123,gouvernement,socialo,communiste
17.259598853252268,grave,crise,économique
26.912040276050732,compiègne,vendue,anglais
16.343174283654932,politique,présenter,candidature
16.331947028231678,politique,agricole,commune
15.74770412511538,politique,socialo,communiste
12.705977429994416,politique,immigration,masse
12.62255499351047,politique,familiale,politique
12.06197631052257,politique,économique,sociale
11.549677923857832,politique,premier,ministre
10.185605732745962,politique,certain,nombre
8.104188233736124,politique,front,national
21.915892601546336,ciel,tombe,tête
18.990518934511766,armées,chef,justice
23.52467773521473,droits,douane,modulables
20.61017395549634,droits,produits,subissent
18.702676037192727,droits,enfant,autorité
18.11189620987626,droits,homme,citoyen
16.178219188303636,somme,toute,assez
19.805650931458757,représentés,assemblée,nationale
22.902385984037068,pages,faits,divers
18.48162755088497,angleterre,proclamé,france
24.742664977431183,vive,1431,bûcher
16.572044399561097,vive,nation,vive
16.411654760265588,vive,république,vive
15.088451636536163,vive,france,vive
13.906844830046214,vive,france,chers
13.162642009677306,vive,front,national
14.702251573860838,villes,plus,million
21.138550248555173,nouvel,ordre,mondial
24.053396125296267,objet,consultation,obligatoire
11.823226488061103,députés,front,national
14.302590458804051,peine,mort,soit
17.52530814599203,mesures,prises,sarkozy
16.281845623509938,mesures,prendre,paris
14.810279159352746,situation,économique,sociale
14.01483731308187,situation,actuelle,france
11.818728359103705,hommes,politiques,français
17.10283165177964,soixante,après,guerre
18.93036155669825,harmonie,entre,nature
29.100216982049265,abandons,trahisons,lâchetés
18.91888999072689,regarde,suis,modeste
13.390910997350424,quitté,front,national
27.041323292995695,anglais,bourguignons,emprisonnée
26.233968370938094,anglais,débarqué,normandie
24.368897951024202,anglais,jargeau,juin
17.876416366320008,jeanne,sait,lire
12.615430465516791,toutes,régions,france
13.257610361537097,croire,cinq,plus
21.807703616235994,modification,traités,européens
18.29679215054378,obligation,dont,fallait
18.50208691972314,principe,souveraineté,états
15.858171785492079,principe,préférence,nationale
19.6878088550505,barrer,route,front
15.907404058803692,rôle,premier,plan
13.11134371711507,rôle,président,république
14.950822126016213,puissance,économique,monde
22.15477314567135,fardeau,obligation,dont
17.25575639464128,cinq,dernières,années
13.80830296017351,cinq,plus,tard
13.077250518446661,élus,front,national
26.515254481328107,henri,meurt,henri
24.948213888604215,henri,angleterre,proclamé
21.287148408797265,mêmes,charges,fiscales
23.372296527486064,peste,ravagent,pays
26.10084328769873,armes,connétable,richemont
27.778288887161903,gloire,immortelle,abandons
18.48443410326883,rien,sera,épargné
26.649005870216936,prise,compiègne,vendue
23.277380632548443,excusez,aller,secours
29.14085896654661,déchirent,belles,dents
24.74854154376785,libre,échangisme,débridé
18.44052762800523,libre,circulation,hommes
15.91599054853097,libre,choix,temps
27.760366979164637,bonnet,rose,rose
17.21434587425306,suis,pupille,nation
16.099307365986842,suis,près,convaincu
14.91159047006882,suis,député,européen
14.177053948102717,suis,candidat,présidence
13.333346811776565,suis,homme,libre
12.442608497708136,suis,quelque,sorte
23.035923305253107,appel,offre,alimentaire
14.712523916151312,ministre,éducation,nationale
13.772288563254293,ministre,jacques,chirac
25.225406357434668,dessous,seuil,pauvreté
16.327283889343907,forfaiture,quatre,plus
28.10021698204926,1422,henri,meurt
20.72916640468232,française,article,disposant
13.750813446517178,française,union,européenne
20.76768308125973,nationale,érigé,fête
16.638400064314766,nationale,emploi,logement
13.37958749708736,nationale,malgré,millions
12.940325940763817,nationale,travail,cause
15.079005939337968,défendre,liberté,sécurité
11.828124122350346,défendre,français,abord
20.492886668299654,effet,bénéfique,réduire
25.275788546632718,successions,ligne,directe
23.063585443752878,paris,espace,charenton
17.759275460411775,paris,1957,premier
12.83439218904217,paris,plus,tard
13.64047720341549,europe,nord,celle
13.856392176872674,homme,politique,présenter
28.930291980606953,boréal,brest,vladivostok
22.420541408654096,création,revenu,parental
20.199685567546926,moyenne,zone,euro
19.918926661635968,produits,subissent,mêmes
21.03922089535368,subissent,mêmes,charges
11.086845877465574,lourde,plus,plus
22.585996072691138,dernier,souffle,acte
20.612572312453164,école,usine,chômeurs
16.76594224166212,école,nationale,magistrature
27.833430441354366,dotation,rurale,équité
19.875009545105762,amis,militants,sympathisants
19.006469319263598,amis,chers,camarades
11.39091099735042,amis,front,national
26.38597146438314,continent,boréal,brest
27.497002776771886,cautères,jambes,bois
11.303448156100085,tête,front,national
10.119314578013206,conséquent,front,national
23.405665626269,avez,oublié,gouvernait
26.60836388571959,plusieurs,assistances,irrésistiblement
28.970933965104297,féodaux,déchirent,belles
15.384764356483224,devant,assemblée,nationale
16.492613748339398,réduction,temps,travail
17.8541692018239,campagne,électorale,législative
16.87434708376154,campagne,électorale,présidentielle
15.590061761324886,campagne,électorale,européenne
10.24989868782335,campagne,front,national
17.030473536240642,milliards,euros,2005
15.172492541113069,milliards,euros,soit
14.642790143029316,année,après,année
25.833430441354363,évêque,pierre,cauchon
26.59066188398613,martinez,serge,félon
11.876337824520668,dirigeants,front,national
16.218625007042604,première,guerre,irak
15.443331294217298,première,guerre,mondiale
25.270141983491577,bompard,bompard,bompard
18.71085452640538,millions,crimes,délits
18.359382155904,millions,chômeurs,réels
17.735945507368214,millions,emplois,industriels
16.35743388411448,millions,travailleurs,pauvres
16.35054749852924,millions,demi,voix
16.109403902895654,millions,emplois,agricoles
15.681310250791363,millions,rmistes,millions
13.930625894899372,millions,français,vivent
13.471856885162413,millions,chômeurs,millions
11.179697173857033,millions,électeurs,front
20.78118783274388,france,banni,pape
19.08931012810621,france,mère,arts
12.914717285621052,france,identité,sécurité
8.866687703574236,france,français,abord
20.651068336673827,aujourd,intégré,culture
8.9190422754749,aujourd,front,national
21.078542939190896,charge,financière,fiscale
20.41634511342666,consultation,obligatoire,peuple
16.62442023193866,mesure,intérêt,général
22.57927097419926,génération,actuelle,agriculteurs
15.75618661861603,présidence,française,union
21.968360021440475,émeutes,novembre,2005
14.421991676567803,obligatoire,peuple,français
21.266799763405462,entreprises,souhaiteraient,travailler
19.63182628024011,oeuvre,libre,circulation
22.43843888427728,groupe,droites,européennes
12.542914090795474,groupe,front,national
24.08340869436271,équité,sociale,dres
11.439046918828652,bien,verra,bien
9.25555820666884,bien,évidemment,suis
8.28623202052355,bien,front,national
7.707523686922496,bien,crois,faut
30.363251387883057,établira,mystérieux,contact
20.304357698829488,partis,représentés,assemblée
19.497332573330848,partis,bande,quatre
16.48162755088497,partis,gouverné,france
24.36325138788306,bénéfique,réduire,coûts
18.594901625913025,injuste,effort,hommes
21.305801115699158,rmistes,millions,titulaires
11.275433779930484,idées,front,national
27.760366979164644,instruire,éduquer,accroître
12.012399374096692,celles,front,national
23.536279263813036,condamnée,mort,brûlée
23.70940314986089,chevalerie,française,azincourt
18.949623458858884,nombreux,recherche,emploi
10.000527908129527,celle,peuple,français
9.969447228912149,celle,front,national
23.21452060870987,grande,pitié,royaume
23.275788546632718,impôt,successions,ligne
20.38687138476446,impôt,revenu,impôt
18.398112452821252,impôt,revenu,travail
16.24258825039332,voulu,faire,hier
15.284588520965801,gauche,extrême,gauche
20.13233029974516,pupille,nation,père
25.39285784996838,aboutir,supprimant,postes
17.12132780568769,chose,égale,ailleurs
25.38597146438314,seine,saint,denis
11.443378417244556,victoire,front,national
22.74327600409776,accepté,supprimer,définitivement
22.624258428972574,martyre,plan,spirituel
14.097420275614603,jospin,homme,gauche
20.73146803040891,sait,lire,écrire
23.35010820250905,arabe,députation,paris
23.332768163299427,perdu,presque,1422
15.840915066969753,perdu,millions,emplois
21.884683982303606,rupture,contrat,préférence
22.14893226708229,emploi,plusieurs,assistances
20.879166977336045,mort,brûlée,vive
17.50708202391735,pendant,quinze,jours
15.61895274012987,pendant,campagne,électorale
14.315426401152887,pendant,années,années
14.200331026328055,pendant,deuxième,guerre
13.59020380164825,pendant,toute,campagne
22.55332252216163,exportations,agricoles,certes
30.270141983491577,révolutionnaires,caboche,capeluche
17.813051728101936,déclaration,droits,homme
19.758389329724196,jamais,patrie,céleste
16.281989885801032,jamais,entendu,parler
13.898050501701515,ensemble,classe,politique
19.76224671238286,productivité,concurrence,effet
28.707899559270505,libère,orléans,écrase
18.837534839687102,quatre,coins,monde
16.965951112814537,quatre,millions,demi
14.098465198848029,quatre,plus,anglais
13.69847080194955,quatre,millions,voix
28.45636079227454,couper,pompes,aspirantes
20.27628588477297,majorité,qualifiée,conseil
18.47545959654147,majorité,socialo,communiste
17.660253775196782,deuxième,guerre,mondiale
15.970028539505876,deuxième,tour,élection
15.624668687577373,deuxième,liste,élections
14.358593827423526,deuxième,tour,élections
14.33993921064426,deuxième,liste,était
27.233968370938094,écrase,anglais,jargeau
20.649211984231272,plus,basses,insultes
20.104891468007462,plus,ignobles,calomnies
18.7829633731201,plus,prodigieux,destin
17.853352701011495,plus,anglais,débarqué
17.02553367639418,plus,tard,portes
15.610496177115333,plus,tard,souvenir
14.543012580399346,plus,nombreux,recherche
14.145533452504807,plus,grand,meeting
13.535035859676508,plus,demi,siècle
13.404947265942297,plus,tard,jeanne
12.894200799523176,plus,plus,stérilisante
12.348255725977097,plus,important,celui
12.34500328478563,plus,milliards,euros
12.309238298802025,plus,lucides,plus
12.00947650336673,plus,grande,partie
11.434769180885883,plus,humbles,plus
11.086845877465574,plus,lourde,plus
11.086845877465574,plus,plus,lourde
10.86484978254509,plus,millions,étrangers
10.860131233642559,plus,grand,nombre
10.676970083302507,plus,plus,nombreux
9.9400044891363,plus,nombreux,plus
7.999481773527499,plus,rien,dire
5.601879166721137,plus,europe,plus
19.35538314454972,peuples,disposer,mêmes
12.615616915779565,peuples,européens,plus
17.079349143331136,membre,bureau,politique
30.685179482770423,famine,peste,ravagent
21.08931012810621,dauphin,france,banni
17.242106440381768,accueillir,millions,immigrés
23.10523505681589,malheur,charles,devenu
17.931701550861625,sarkozy,ségolène,royal
16.97900726563998,sarkozy,bayrou,royal
16.563969766361133,sarkozy,royal,bayrou
20.649211984231272,basses,insultes,plus
21.36349796328161,répondre,appel,offre
22.257866638635456,réservées,familles,françaises
21.00174618993502,petites,moyennes,entreprises
19.497827409569922,états,unis,amérique
18.295761005573638,secours,libérer,france
23.24690742664559,retraités,chômeurs,exclus
20.712498793842318,référendum,nouvelle,calédonie
16.26526558280667,référendum,constitution,européenne
20.234870337232483,million,demi,clandestins
20.42039970664373,prix,nobel,économie
13.671781834512167,après,deuxième,guerre
24.7782888871619,meurt,henri,angleterre
18.88707478125607,économique,social,culturel
17.385685243761056,économique,retour,croissance
11.646938811243725,économique,sociale,politique
25.23577286778484,compagnons,armes,connétable
28.7078995592705,générations,baby,boom
16.4911537010752,politiques,économiques,sociaux
16.441113018575603,politiques,économiques,sociales
25.193326386440745,grands,féodaux,déchirent
15.070469638655211,grands,partis,politiques
14.463876761840805,était,jean,marie
13.776789061085562,était,ministre,agriculture
12.255738324184602,était,premier,ministre
12.12739374690721,était,quelque,sorte
19.313743136827966,choses,soient,claires
15.65270231944434,ainsi,pouvoir,achat
16.697646211999597,trois,quatre,cinq
13.446567158236515,trois,mois,après
20.499520026992872,respect,ordre,naturel
27.233968370938094,vendue,anglais,bourguignons
14.622806532017474,près,quatre,millions
13.355326221152488,près,millions,voix
16.377669575598556,famille,école,armée
22.85228946860568,pauvres,faibles,riches
15.260066047246276,faire,respecter,lois
14.516322544884321,faire,croire,cinq
14.283230234890667,faire,demain,voulu
13.763926910148513,faire,entendre,voix
